nflId,club,frameId,x,y,x_velocity,y_velocity,xy_velocity,o
38868.0,SF,56,93.52,20.36,-1.4999850001500552,-2.1999780002199865,2.6999730002699973,158.63
38868.0,SF,57,93.42,20.18,-1.0000100000999441,-1.8000180001799988,2.1000210002100017,154.83
38868.0,SF,58,93.32,20.02,-0.9999900001000842,-1.5999840001599996,1.899981000189998,151.64
40149.0,CHI,1,103.27,25.54,,,,22.61
40149.0,CHI,2,103.27,25.54,0.0,0.0,0.0,20.55
40149.0,CHI,3,103.27,25.55,0.0,0.09999900001001552,0.0,18.54
40149.0,CHI,4,103.27,25.55,0.0,0.0,0.0,8.27
40149.0,CHI,5,103.27,25.55,0.0,0.0,0.0,301.86
40149.0,CHI,6,103.27,25.55,0.0,0.0,0.0999990000099999,263.73
40149.0,CHI,7,103.26,25.57,-0.10000100000990915,0.20000200001999593,0.20000200002000018,263.73
40149.0,CHI,8,103.21,25.64,-0.49999500005011316,0.6999930000700021,0.7999920000799992,255.52
40149.0,CHI,9,103.14,25.74,-0.6999999999999318,0.9999999999999787,1.3,254.04
40149.0,CHI,10,103.04,25.87,-1.0000100000999441,1.3000130001300267,1.6000160001600015,252.66
40149.0,CHI,11,102.92,26.02,-1.1999880001200443,1.4999850001499841,1.899981000189998,252.66
40149.0,CHI,12,102.78,26.2,-1.400014000140007,1.8000180001799988,2.200022000220002,252.66
40149.0,CHI,13,102.65,26.36,-1.2999870001299532,1.5999840001599996,2.0999790002099976,254.0
40149.0,CHI,14,102.5,26.54,-1.5000000000000568,1.7999999999999972,2.4,261.68
40149.0,CHI,15,102.35,26.73,-1.5000150001500583,1.9000190001900146,2.4000240002400024,270.42
40149.0,CHI,16,102.2,26.92,-1.499985000149913,1.8999810001900108,2.3999760002399975,276.18
40149.0,CHI,17,102.07,27.12,-1.3000130001300978,2.000020000199995,2.4000240002400024,280.64
40149.0,CHI,18,101.95,27.31,-1.1999880001199021,1.8999810001899753,2.1999780002199976,282.26
40149.0,CHI,19,101.84,27.49,-1.0999999999999943,1.7999999999999972,2.0999999999999996,281.45
40149.0,CHI,20,101.75,27.67,-0.9000090000900349,1.8000180001800343,2.1000210002100017,281.45
40149.0,CHI,21,101.68,27.87,-0.699993000069931,1.9999800001999908,2.0999790002099976,282.71
40149.0,CHI,22,101.64,28.05,-0.4000040000400629,1.8000180001799988,1.900019000190002,282.71
40149.0,CHI,23,101.6,28.23,-0.3999960000400621,1.7999820001799953,1.799982000179998,284.51
40149.0,CHI,24,101.57,28.39,-0.30000000000001137,1.6000000000000014,1.5999999999999999,284.51
40149.0,CHI,25,101.54,28.54,-0.30000300002986957,1.5000150001499872,1.5000150001500014,284.51
40149.0,CHI,26,101.51,28.67,-0.29999700003001106,1.2999870001300242,1.3999860001399986,282.9
40149.0,CHI,27,101.47,28.78,-0.4000040000400629,1.1000110001099954,1.100011000110001,281.6
40149.0,CHI,28,101.43,28.86,-0.39999600003992,0.7999920000799821,0.9999900000999989,280.96
40149.0,CHI,29,101.35,28.92,-0.8000000000001251,0.6000000000000227,0.8999999999999999,279.78
40149.0,CHI,30,101.26,28.97,-0.9000090000898928,0.5000050000499721,1.100011000110001,278.05
40149.0,CHI,31,101.15,29.01,-1.0999890001099932,0.39999600004002656,1.1999880001199987,283.92
40149.0,CHI,32,101.01,29.04,-1.400014000140007,0.30000300002997615,1.4000140001400014,285.28
40149.0,CHI,33,100.84,29.07,-1.6999830001700151,0.29999700003001106,1.6999830001699983,285.28
40149.0,CHI,34,100.65,29.11,-1.8999999999999773,0.3999999999999915,1.9,284.6
40149.0,CHI,35,100.44,29.13,-2.1000210002100816,0.20000200001999593,2.200022000220002,283.7
40149.0,CHI,36,100.2,29.16,-2.3999760002399464,0.29999700003001106,2.3999760002399975,282.58
40149.0,CHI,37,99.94,29.18,-2.6000260002600535,0.20000200001999593,2.6000260002600024,280.49
40149.0,CHI,38,99.68,29.19,-2.5999740002599063,0.09999900001001552,2.6999730002699973,282.67
40149.0,CHI,39,99.39,29.2,-2.9000000000000625,0.0999999999999801,2.8999999999999995,287.72
40149.0,CHI,40,99.09,29.19,-3.0000300002999745,-0.1000010000099802,3.100031000310003,295.54
40149.0,CHI,41,98.77,29.17,-3.1999680003200703,-0.19999800001999551,3.1999680003199966,301.22
40149.0,CHI,42,98.44,29.14,-3.3000330003299863,-0.3000030000300117,3.300033000330003,305.27
40149.0,CHI,43,98.09,29.09,-3.4999650003499396,-0.4999950000500066,3.3999660003399965,307.82
40149.0,CHI,44,97.75,29.01,-3.400000000000034,-0.799999999999983,3.4999999999999996,305.95
40149.0,CHI,45,97.38,28.92,-3.700037000370049,-0.9000090000899994,3.7000370003700036,305.95
40149.0,CHI,46,97.01,28.8,-3.6999630003698996,-1.1999880001200087,3.899961000389996,304.31
40149.0,CHI,47,96.63,28.66,-3.8000380003801,-1.400014000140007,4.100041000410004,303.31
40149.0,CHI,48,96.24,28.48,-3.8999610003900016,-1.7999820001799953,4.299957000429996,298.19
40149.0,CHI,49,95.86,28.26,-3.7999999999999545,-2.1999999999999886,4.3999999999999995,287.32
40149.0,CHI,50,95.48,28.02,-3.800038000379958,-2.4000240002400224,4.5000450004500046,283.07
40149.0,CHI,51,95.11,27.75,-3.6999630003700417,-2.699973000269993,4.599954000459995,280.16
40149.0,CHI,52,94.76,27.46,-3.5000350003499463,-2.900029000289994,4.600046000460004,274.17
40149.0,CHI,53,94.41,27.15,-3.4999650003500817,-3.0999690003100193,4.6999530004699945,265.73
40149.0,CHI,54,94.08,26.81,-3.299999999999983,-3.3999999999999986,4.699999999999999,253.45
40149.0,CHI,55,93.76,26.46,-3.200032000319935,-3.500035000349982,4.800048000480005,243.03
40149.0,CHI,56,93.45,26.08,-3.0999690003100193,-3.7999620003800216,4.899951000489994,236.93
40149.0,CHI,57,93.15,25.68,-3.0000300002999745,-4.00004000039999,5.000050000500004,231.38
40149.0,CHI,58,92.86,25.27,-2.8999710002900594,-4.099959000409997,4.999950000499995,225.65
41786.0,SF,1,101.44,35.33,,,,93.41
41786.0,SF,2,101.44,35.32,0.0,-0.1000010000099802,0.0,93.41
41786.0,SF,3,101.44,35.32,0.0,0.0,0.0,92.79
41786.0,SF,4,101.45,35.32,0.10000000000005116,0.0,0.0,92.79
41786.0,SF,5,101.46,35.32,0.10000100000990915,0.0,0.10000100001000009,92.79
41786.0,SF,6,101.5,35.32,0.3999960000400621,0.0,0.3999960000399996,93.47
41786.0,SF,7,101.56,35.32,0.6000060000600234,0.0,0.7000070000700007,94.44
41786.0,SF,8,101.67,35.32,1.0999890001099932,0.0,0.9999900000999989,92.56
41786.0,SF,9,101.81,35.31,1.4000000000000057,-0.0999999999999801,1.4000000000000001,93.63
41786.0,SF,10,101.98,35.31,1.7000170001700188,0.0,1.8000180001800017,96.21
41786.0,SF,11,102.16,35.32,1.7999820001799243,0.09999900000998,1.799982000179998,96.21
41786.0,SF,12,102.35,35.34,1.900019000189979,0.20000200002003146,1.900019000190002,96.21
41786.0,SF,13,102.53,35.35,1.7999820001800664,0.09999900000998,1.799982000179998,95.04
41786.0,SF,14,102.7,35.36,1.700000000000017,0.0999999999999801,1.7,91.79
41786.0,SF,15,102.86,35.37,1.6000160001599675,0.1000010000099802,1.6000160001600015,95.36
41786.0,SF,16,102.99,35.37,1.2999870001299532,0.0,1.2999870001299987,91.42
41786.0,SF,17,103.1,35.36,1.1000110001099954,-0.1000010000099802,1.100011000110001,77.01
41786.0,SF,18,103.19,35.35,0.8999910000900332,-0.09999900000998,0.899991000089999,57.98
41786.0,SF,19,103.26,35.33,0.7000000000000739,-0.20000000000003126,0.6,72.58
41786.0,SF,20,103.29,35.3,0.3000030000300117,-0.3000030000300117,0.40000400004000036,68.2
41786.0,SF,21,103.29,35.3,0.0,0.0,0.0999990000099999,71.67
41786.0,SF,22,103.27,35.28,-0.20000200002010252,-0.2000020000199604,0.3000030000300003,75.55
41786.0,SF,23,103.19,35.28,-0.7999920000799821,0.0,0.7999920000799992,94.35
41786.0,SF,24,103.09,35.27,-0.9999999999999432,-0.0999999999999801,1.0,112.22
41786.0,SF,25,102.98,35.26,-1.1000110001099954,-0.10000100001005126,1.2000120001200012,110.65
41786.0,SF,26,102.83,35.26,-1.4999850001500552,0.0,1.4999850001499984,135.55
41786.0,SF,27,102.66,35.26,-1.7000170001700188,0.0,1.7000170001700017,154.94
41786.0,SF,28,102.45,35.26,-2.0999790002099354,0.0,2.0999790002099976,175.54
41786.0,SF,29,102.21,35.26,-2.400000000000091,0.0,2.4,183.3
41786.0,SF,30,101.97,35.25,-2.4000240002399513,-0.1000010000099802,2.4000240002400024,195.83
41786.0,SF,31,101.67,35.21,-2.9999700002999683,-0.39999600003999103,2.9999700002999967,206.17
41786.0,SF,32,101.31,35.17,-3.6000360003599976,-0.40000400003999187,3.6000360003600034,209.88
41786.0,SF,33,100.98,35.12,-3.2999670003299792,-0.4999950000500421,3.2999670003299966,215.3
41786.0,SF,34,100.63,35.07,-3.5000000000000853,-0.4999999999999716,3.4999999999999996,226.77
41786.0,SF,35,100.25,35.01,-3.800038000379958,-0.6000060000600234,3.800038000380004,230.65
41786.0,SF,36,99.84,34.92,-4.099959000409961,-0.8999910000899621,4.199958000419995,221.09
41786.0,SF,37,99.43,34.83,-4.10004100040997,-0.9000090000900349,4.200042000420003,221.79
41786.0,SF,38,99.01,34.72,-4.199958000420013,-1.0999890001099932,4.299957000429996,224.69
41786.0,SF,39,98.58,34.59,-4.300000000000068,-1.2999999999999545,4.5,226.39
41786.0,SF,40,98.13,34.42,-4.500045000450033,-1.7000170001700188,4.800048000480005,234.4
41786.0,SF,41,97.68,34.23,-4.499955000449882,-1.8999810001900463,4.899951000489994,229.76
41786.0,SF,42,97.22,34.01,-4.600046000460084,-2.200022000219991,5.100051000510005,229.76
41786.0,SF,43,96.77,33.76,-4.499955000450024,-2.4999750002499974,5.199948000519995,229.76
41786.0,SF,44,96.31,33.47,-4.5999999999999375,-2.8999999999999915,5.4,230.83
41786.0,SF,45,95.86,33.15,-4.500045000450033,-3.200032000320006,5.600056000560006,220.91
41786.0,SF,46,95.4,32.8,-4.599954000459933,-3.4999650003500107,5.699943000569993,223.04
41786.0,SF,47,94.96,32.41,-4.400044000440124,-3.9000390003900094,5.900059000590005,238.44
41786.0,SF,48,94.54,32.0,-4.199958000419871,-4.099959000409961,5.899941000589993,239.59
41786.0,SF,49,94.14,31.59,-4.000000000000057,-4.100000000000001,5.699999999999999,239.59
41786.0,SF,50,93.77,31.16,-3.700037000370049,-4.300043000430001,5.700057000570005,232.22
41786.0,SF,51,93.41,30.72,-3.5999640003599906,-4.3999560004400085,5.5999440005599945,233.4
41786.0,SF,52,93.09,30.28,-3.200032000319935,-4.400044000439982,5.400054000540005,225.75
41786.0,SF,53,92.79,29.86,-2.9999700002999683,-4.199958000420013,5.099949000509994,213.82
41786.0,SF,54,92.53,29.44,-2.600000000000051,-4.1999999999999815,5.0,190.19
41786.0,SF,55,92.27,29.03,-2.6000260002600535,-4.100041000410005,4.900049000490005,188.26
41786.0,SF,56,92.01,28.64,-2.5999740002599063,-3.8999610003900016,4.599954000459995,185.49
41786.0,SF,57,91.77,28.27,-2.4000240002400934,-3.7000370003700134,4.5000450004500046,185.49
41786.0,SF,58,91.55,27.91,-2.1999780002199865,-3.5999640003599906,4.199958000419995,185.49
42360.0,SF,1,101.26,31.35,,,,86.95
42360.0,SF,2,101.26,31.35,0.0,0.0,0.0,82.66
42360.0,SF,3,101.26,31.35,0.0,0.0,0.0999990000099999,85.63
42360.0,SF,4,101.27,31.35,0.09999999999990905,0.0,0.09999999999999999,89.28
42360.0,SF,5,101.29,31.34,0.20000200002010252,-0.10000100001001573,0.20000200002000018,90.04
42360.0,SF,6,101.33,31.33,0.39999600003992,-0.09999900001001552,0.3999960000399996,89.18
42360.0,SF,7,101.38,31.31,0.5000050000499721,-0.20000200001999593,0.6000060000600006,89.18
42360.0,SF,8,101.45,31.29,0.6999930000700731,-0.19999800001999551,0.6999930000699993,89.18
42360.0,SF,9,101.53,31.3,0.799999999999983,0.10000000000001563,0.7999999999999999,87.9
42360.0,SF,10,101.61,31.3,0.8000080000799837,0.0,0.7000070000700007,83.28
42360.0,SF,11,101.69,31.31,0.7999920000799821,0.09999900000998,0.7999920000799992,82.11
42360.0,SF,12,101.76,31.33,0.7000070000700745,0.20000200001999593,0.7000070000700007,81.47
42360.0,SF,13,101.82,31.35,0.59999400005988,0.19999800002003104,0.5999940000599994,76.61
42360.0,SF,14,101.88,31.36,0.6000000000000227,0.0999999999999801,0.6,72.5
42360.0,SF,15,101.93,31.37,0.5000050000501142,0.10000100001001573,0.5000050000500005,71.46
42360.0,SF,16,101.95,31.36,0.19999800001996,-0.09999900001001552,0.1999980000199998,74.74
42360.0,SF,17,101.96,31.36,0.10000100000990915,0.0,0.20000200002000018,79.9
42360.0,SF,18,101.98,31.34,0.1999980000201021,-0.19999800001999551,0.2999970000299997,83.24
42360.0,SF,19,101.99,31.3,0.09999999999990905,-0.3999999999999915,0.3,88.29
42360.0,SF,20,102.02,31.25,0.3000030000300117,-0.5000050000500076,0.6000060000600006,93.13
42360.0,SF,21,102.05,31.13,0.29999700003001106,-1.1999880001200087,1.1999880001199987,100.92
42360.0,SF,22,102.09,31.0,0.4000040000400629,-1.3000130001299912,1.3000130001300012,105.14
42360.0,SF,23,102.14,30.87,0.49999500004997105,-1.2999870001299887,1.4999850001499984,121.0
42360.0,SF,24,102.2,30.72,0.6000000000000227,-1.5000000000000213,1.5999999999999999,148.0
42360.0,SF,25,102.26,30.51,0.6000060000600234,-2.100021000209975,2.1000210002100017,174.41
42360.0,SF,26,102.32,30.31,0.59999400005988,-1.9999800002000263,2.0999790002099976,187.19
42360.0,SF,27,102.39,30.09,0.7000070000700745,-2.200022000219991,2.300023000230002,191.37
42360.0,SF,28,102.46,29.86,0.699993000069931,-2.299977000230002,2.3999760002399975,193.67
42360.0,SF,29,102.51,29.6,0.5000000000001137,-2.59999999999998,2.6,198.2
42360.0,SF,30,102.56,29.35,0.5000050000499721,-2.500025000250002,2.6000260002600024,200.41
42360.0,SF,31,102.58,29.08,0.19999800001996,-2.6999730002700284,2.6999730002699973,200.41
42360.0,SF,32,102.58,28.81,0.0,-2.700027000269998,2.7000270002700026,199.57
42360.0,SF,33,102.55,28.55,-0.29999700003001106,-2.5999740002599774,2.6999730002699973,204.11
42360.0,SF,34,102.52,28.28,-0.30000000000001137,-2.6999999999999957,2.6,207.1
42360.0,SF,35,102.46,28.03,-0.6000060000600234,-2.500025000250002,2.6000260002600024,209.64
42360.0,SF,36,102.39,27.79,-0.699993000069931,-2.3999760002400174,2.4999750002499974,214.87
42360.0,SF,37,102.3,27.55,-0.9000090000900349,-2.400024000239987,2.6000260002600024,220.6
42360.0,SF,38,102.18,27.34,-1.1999880001199021,-2.0999790002100065,2.3999760002399975,226.29
42360.0,SF,39,102.03,27.15,-1.5000000000000568,-1.9000000000000128,2.5,234.11
42360.0,SF,40,101.87,26.97,-1.6000160001599675,-1.8000180001799988,2.4000240002400024,242.07
42360.0,SF,41,101.68,26.79,-1.8999810001899753,-1.7999820001799953,2.5999740002599974,248.35
42360.0,SF,42,101.47,26.64,-2.1000210002100816,-1.5000150001499872,2.6000260002600024,253.71
42360.0,SF,43,101.25,26.48,-2.1999780002199865,-1.5999840001599996,2.7999720002799973,256.53
42360.0,SF,44,101.01,26.33,-2.399999999999949,-1.5000000000000213,2.8000000000000003,261.6
42360.0,SF,45,100.73,26.17,-2.800028000280014,-1.6000160001599675,3.200032000320003,268.43
42360.0,SF,46,100.44,26.01,-2.8999710002900594,-1.5999840001599996,3.2999670003299966,268.43
42360.0,SF,47,100.13,25.84,-3.1000310003100258,-1.7000170001700188,3.6000360003600034,266.51
42360.0,SF,48,99.81,25.68,-3.1999680003199282,-1.5999840001599996,3.499965000349996,269.01
42360.0,SF,49,99.48,25.5,-3.299999999999983,-1.7999999999999972,3.8,270.53
42360.0,SF,50,99.16,25.32,-3.200032000320077,-1.8000180001799988,3.7000370003700036,268.7
42360.0,SF,51,98.83,25.13,-3.2999670003299792,-1.8999810001900108,3.699963000369996,265.75
42360.0,SF,52,98.52,24.94,-3.1000310003100258,-1.900019000189979,3.6000360003600034,265.17
42360.0,SF,53,98.22,24.76,-2.9999700002999683,-1.7999820001799953,3.499965000349996,265.17
42360.0,SF,54,97.94,24.58,-2.8000000000000114,-1.8000000000000327,3.3,262.69
42360.0,SF,55,97.68,24.4,-2.6000260002599114,-1.8000180001799988,3.200032000320003,261.08
42360.0,SF,56,97.43,24.24,-2.4999750002499974,-1.5999840001599996,2.8999710002899968,259.94
42360.0,SF,57,97.21,24.09,-2.200022000220133,-1.5000150001499872,2.7000270002700026,256.45
42360.0,SF,58,97.01,23.96,-1.9999800001998842,-1.2999870001299887,2.4999750002499974,253.0
43345.0,CHI,1,102.97,28.1,,,,195.02
43345.0,CHI,2,102.98,28.1,0.10000100001005126,0.0,0.10000100001000009,198.34
43345.0,CHI,3,102.98,28.11,0.0,0.09999900000998,0.0999990000099999,199.49
43345.0,CHI,4,102.98,28.12,0.0,0.10000000000001563,0.09999999999999999,200.42
43345.0,CHI,5,102.96,28.14,-0.20000200002010252,0.20000200001999593,0.3000030000300003,204.52
43345.0,CHI,6,102.94,28.17,-0.19999800001996,0.29999700003001106,0.2999970000299997,200.81
43345.0,CHI,7,102.91,28.2,-0.3000030000300117,0.30000300002997615,0.5000050000500005,202.88
43345.0,CHI,8,102.84,28.25,-0.699993000069931,0.4999950000500066,0.7999920000799992,204.52
43345.0,CHI,9,102.74,28.31,-1.0000000000000853,0.5999999999999872,1.0999999999999999,206.45
43345.0,CHI,10,102.64,28.38,-1.0000100000999441,0.7000070000700035,1.3000130001300012,211.38
43345.0,CHI,11,102.53,28.46,-1.0999890001099932,0.7999920000800176,1.2999870001299987,220.05
43345.0,CHI,12,102.42,28.53,-1.1000110001099954,0.7000070000700035,1.3000130001300012,230.4
43345.0,CHI,13,102.31,28.61,-1.0999890001099932,0.7999920000799821,1.3999860001399986,244.15
43345.0,CHI,14,102.2,28.72,-1.0999999999999943,1.0999999999999943,1.4999999999999998,252.64
43345.0,CHI,15,102.1,28.82,-1.0000100001000862,1.0000100001000152,1.5000150001500014,261.79
43345.0,CHI,16,102.01,28.96,-0.8999910000898911,1.3999860001400042,1.5999840001599983,267.38
43345.0,CHI,17,101.94,29.1,-0.7000070000700745,1.400014000140007,1.6000160001600015,273.19
43345.0,CHI,18,101.85,29.26,-0.8999910000900332,1.5999840001599996,1.799982000179998,277.55
43345.0,CHI,19,101.78,29.41,-0.6999999999999318,1.4999999999999858,1.7,279.99
43345.0,CHI,20,101.7,29.57,-0.8000080000799837,1.600016000160003,1.7000170001700017,282.93
43345.0,CHI,21,101.64,29.75,-0.5999940000600221,1.7999820001799953,1.9999800001999979,284.73
43345.0,CHI,22,101.56,29.97,-0.8000080000799837,2.200022000219991,2.300023000230002,286.13
43345.0,CHI,23,101.46,30.2,-0.9999900001000842,2.299977000230002,2.4999750002499974,285.21
43345.0,CHI,24,101.31,30.46,-1.4999999999999147,2.6000000000000156,2.9999999999999996,288.13
43345.0,CHI,25,101.18,30.7,-1.3000130001299557,2.400024000239987,2.800028000280003,292.36
43345.0,CHI,26,101.03,30.95,-1.4999850001500552,2.4999750002499974,2.8999710002899968,294.72
43345.0,CHI,27,100.85,31.2,-1.8000180001800699,2.500025000250002,3.100031000310003,282.49
43345.0,CHI,28,100.69,31.44,-1.5999840001599641,2.3999760002400174,2.8999710002899968,275.67
43345.0,CHI,29,100.51,31.67,-1.799999999999926,2.3000000000000043,2.8999999999999995,267.2
43345.0,CHI,30,100.31,31.89,-2.0000200002000303,2.200022000219991,2.9000290002900027,259.34
43345.0,CHI,31,100.1,32.07,-2.0999790002100776,1.7999820001799953,2.7999720002799973,249.83
43345.0,CHI,32,99.88,32.22,-2.200022000219991,1.5000150001499872,2.7000270002700026,232.42
43345.0,CHI,33,99.65,32.33,-2.2999770002298954,1.0999890001099932,2.4999750002499974,219.58
43345.0,CHI,34,99.43,32.42,-2.1999999999999886,0.9000000000000341,2.4,210.07
43345.0,CHI,35,99.21,32.45,-2.200022000220133,0.3000030000300117,2.200022000220002,214.79
43345.0,CHI,36,98.99,32.44,-2.1999780002199865,-0.09999900001005105,2.1999780002199976,211.17
43345.0,CHI,37,98.76,32.4,-2.3000230002299,-0.40000400003999187,2.300023000230002,206.93
43345.0,CHI,38,98.53,32.31,-2.2999770002300375,-0.8999910000899621,2.4999750002499974,204.61
43345.0,CHI,39,98.3,32.16,-2.30000000000004,-1.5000000000000568,2.8000000000000003,206.8
43345.0,CHI,40,98.06,31.97,-2.4000240002399513,-1.900019000189979,3.000030000300003,204.31
43345.0,CHI,41,97.82,31.76,-2.3999760002400885,-2.099979000209971,3.1999680003199966,203.38
43345.0,CHI,42,97.57,31.51,-2.500025000250002,-2.500025000250002,3.500035000350003,212.49
43345.0,CHI,43,97.31,31.24,-2.5999740002599063,-2.6999730002700284,3.699963000369996,215.13
43345.0,CHI,44,97.03,30.97,-2.8000000000000114,-2.6999999999999957,3.9,210.86
43345.0,CHI,45,96.73,30.68,-3.0000300002999745,-2.900029000289994,4.100041000410004,214.61
43345.0,CHI,46,96.44,30.38,-2.8999710002900594,-2.999970000300004,4.199958000419995,224.53
43345.0,CHI,47,96.14,30.08,-3.0000300002999745,-3.00003000030001,4.300043000430004,228.87
43345.0,CHI,48,95.83,29.77,-3.0999690003100193,-3.099969000309984,4.399956000439995,231.08
43345.0,CHI,49,95.52,29.44,-3.1000000000000227,-3.299999999999983,4.5,228.83
43345.0,CHI,50,95.22,29.13,-3.0000300002999745,-3.1000310003100258,4.300043000430004,229.75
43345.0,CHI,51,94.93,28.83,-2.8999710002899173,-2.999970000300004,4.199958000419995,227.03
43345.0,CHI,52,94.65,28.52,-2.800028000280014,-3.1000310003099902,4.200042000420003,220.44
43345.0,CHI,53,94.4,28.18,-2.4999750002499974,-3.3999660003399947,4.199958000419995,208.47
43345.0,CHI,54,94.16,27.85,-2.400000000000091,-3.299999999999983,4.1,201.97
43345.0,CHI,55,93.95,27.51,-2.1000210002099395,-3.400034000340002,4.000040000400004,197.16
43345.0,CHI,56,93.76,27.16,-1.8999810001899753,-3.4999650003500107,3.899961000389996,191.32
